culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,Pessoa,"Genesco Aparecido",,,"Genesco Aparecido de Oliveira",,"☆ 22-07-1930 † 30-04-1995",,"Conceição do Mato dentro (MG) - local de nascimento.
Minas Gerais - eleito Deputado Federal.",,"Profissões:  Empresário e Fazendeiro.

Atuação política:
 - Deputado Federal, 1988-1989, MG, PMDB. Dt. Posse: 21-12-1988.",,,,BR-DFCD-1987-P5213,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1512/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Conceição do Mato dentro (MG)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/4/9/e49b72d0f89fea96b371013017ca92cc43e13b6317c2bae472254503e0e4486b/Genesco_Aparecido.jpg,e49b72d0f89fea96b371013017ca92cc43e13b6317c2bae472254503e0e4486b
pt_BR,Pessoa,"Geraldo Maciel",,,"José Geraldo Maciel",,"☆ 10-10-1942",,,,"Atuação política:

 - Deputado Federal, 1987-1991, DF, . Dt. Posse: 03-01-1991.",,,,BR-DFCD-1987-P5218,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139222/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"Distrito Federal (Brasil)",,
pt_BR,Pessoa,"Gerson Vilas-Bôas",,,"Gerson Vilas-Bôas",,"☆ 01-11-1934",,"Laje (BA) - local de nascimento.
Sergipe - eleito Deputado Federal.",,"Profissões: Professor e Pastor Evangélico.

Atuação política:

 - Deputado Federal, 1989, SE, PMDB. Dt. Posse: 13-01-1989.",,,,BR-DFCD-1987-P5220,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1529/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"Laje (BA)|Sergipe",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/2/7/72758a03ec8ad92f564fae1fedd29199aebf6cadd8b2c12d0fa347374a301cff/Gerson_Vilas-B__as.jpg,72758a03ec8ad92f564fae1fedd29199aebf6cadd8b2c12d0fa347374a301cff
pt_BR,Pessoa,"Gilberto Carvalho",,,"Gilberto Rezende de Carvalho",,"☆ [?]",,"Ipanema (MG) - local de nascimento.
Paraná - eleito Deputado Federal.",,"Atuação política:

- Deputado Federal, 20-03-1990-31-01-1991, PR, . Dt. Posse: 20-03-1990.",,,,BR-DFCD-1987-P5223,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139227/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"Ipanema (MG)|Paraná",http://arquivohistorico02.camara.leg.br/uploads/r/null/5/2/3/52309144ef595596e76ca28000cca2f956834fd15da64bced8533b572a923d08/Gilberto_Carvalho.jpg,52309144ef595596e76ca28000cca2f956834fd15da64bced8533b572a923d08
pt_BR,Pessoa,"Jayme Campos",,,"Jayme Mendonça de Campos",,"☆ 26-05-1935 † 10-10-1992",,"São Gonçalo (RJ) - local de nascimento.
Rio de Janeiro - eleito Deputado Federal.",,"Profissão: Advogado.

Atuação política:
 - Deputado Federal, 1989-1991, RJ, PJ. Dt. Posse: 03-01-1989.",,,,BR-DFCD-1987-P5240,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1528/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"São Gonçalo (RJ)|Rio de Janeiro",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/4/4/744eaa69d7e9249c7631ef9230e80788ae6667bab51070dbc031650f758c5af3/Jayme_Campos.jpg,744eaa69d7e9249c7631ef9230e80788ae6667bab51070dbc031650f758c5af3
pt_BR,Pessoa,"João Maia",,,"João Maia da Silva Filho",,"☆ 04-11-1941",,"Santa Branca (SP) - local de nascimento.
Acre - eleito Deputado Federal.",,"Profissões: Professor e Agricultor.

Atuação política:

 - Deputado Federal, 1988-1990, AC, PMDB. Dt. Posse: 06-10-1988;
 - Deputado Federal, 1991-1995, AC, PMDB. Dt. Posse: 01-02-1991;
 -  Deputado Federal, 1995-1997, AC, PP. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1987-P5249,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74182/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"Santa Branca (SP)|Acre",http://arquivohistorico02.camara.leg.br/uploads/r/null/c/e/b/cebdfb01780b314d2e519d8e81861f2283cd873539fbfb4cd79019035a5bb186/Jo__o_Maia.jpg,cebdfb01780b314d2e519d8e81861f2283cd873539fbfb4cd79019035a5bb186
pt_BR,Pessoa,"Jones Santos Neves",,,"Jones Santos Neves Filho",,"☆ 28-08-1928 † 01-11-2000",,"Vitória (ES) - local de nascimento.
Espírito Santo - eleito Deputado Federal.",,"Profissão: Engenheiro Civil.

Atuação política:
 - Deputado Federal, 1989-1991, ES, PMDB. Dt. Posse: 04-01-1989;
 - Deputado Federal, 1991-1995, ES, PL. Dt. Posse: 01-02-1991.",,,,BR-DFCD-1987-P5257,,,,,"Registro criado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/133974/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,"Vitória (ES)|Espírito Santo",http://arquivohistorico02.camara.leg.br/uploads/r/null/9/c/d/9cd934ba81e39120f392a9eaca516d361bf1d1764d02ea8678368a873a0a0b2c/Jones_Santos_Neves.jpg,9cd934ba81e39120f392a9eaca516d361bf1d1764d02ea8678368a873a0a0b2c
pt_BR,Pessoa,"Lurdinha Savignon",,,"Maria de Lourdes Savignon",,,,"Cachoeiro de Itapemirim (ES) - local de nascimento.
Espírito Santo - local de eleição para deputado federal.",,"Profissões: Técnico em Contabilidade, Escrituária e Secretária.

Atuação Política:
- Deputada Federal, 1989-1991, ES, PT. Dt. Posse: 04-01-1989.",,,,BR-DFCD-1987-P5304,,,,,"Cadastrado em 10-11-2020","- Biografia disponível no site da Câmara dos Deputados: http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106440&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Cachoeiro de Itapemirim (ES)|Espírito Santo",http://arquivohistorico02.camara.leg.br/uploads/r/null/9/1/8/9185e9a693e0a69365fff7924be4d721717addc637fb6831ed4fe1fd5f2bc1b7/Lurdinha_Savignon.jpg,9185e9a693e0a69365fff7924be4d721717addc637fb6831ed4fe1fd5f2bc1b7
pt_BR,Pessoa,"Marcia Cibilis Viana",,,"Marcia Maria D'Ávila Cibilis Viana",,"☆ 26-08-1949",,"Porto Alegre (RS) - local de nascimento.
Rio de Janeiro - local de eleição para deputado federal.",,"Profissões: Economista e Professora Universitária.

Atuação Política:
- Deputada Federal, 1989-1991, RJ, PDT. Dt. Posse: 03-01-1989;
- Deputada Federal, 1991-1995, RJ, PDT. Dt. Posse: 01-02-1991;
- Deputada Federal, 1995-1999, RJ, PDT. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1987-P5310,,,,,"Cadastrado em 10-11-2020","- Biografia disponível no site da Câmara dos Deputados: https://www.camara.leg.br/deputados/74328/biografia
- Assembleia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembleia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Porto Alegre (RS)|Rio de Janeiro",http://arquivohistorico02.camara.leg.br/uploads/r/null/a/7/9/a792ea56dd5fe1f544b9f44eec7588fc4c124cbd20ad4345c25aeb3f1522e78a/M__rcia_Cibilis_Viana.jpg,a792ea56dd5fe1f544b9f44eec7588fc4c124cbd20ad4345c25aeb3f1522e78a
pt_BR,Pessoa,"Alberto Salles",,,"João Alberto de Assis Salles",,,,"São Paulo - local de eleição para deputado federal",,"Profissões: Advogado e Jurista

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1893-1893, SP. Dt. Posse: 04-05-1893.",,,,BR-DFCD-1891-P1441,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"São Paulo",,
pt_BR,Pessoa,"Manuel Caetano",,,"Manoel Caetano de Oliveira Passos",,,"Bahia - local de nascimento
Bahia - local de eleição para deputado federal",,,"Profissões: Advogado e Juiz

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1892-1893, BA, Dt. Posse: 03-09-1892;
- Deputado Federal, 1894-1896, BA, Dt. Posse: 06-05-1894;
- Deputado Federal, 1897-1899, BA, Dt. Posse: 03-05-1897;
- Deputado Federal, 1900-1902, BA, Dt. Posse: 02-05-1900.",,,,BR-DFCD-1891-P1445,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Bahia,,
pt_BR,Pessoa,"Olympio Campos",,"Olímpio Campos","Olympio de Souza Campos",,,,"Itabaianinha (SE) - local de nascimento
Sergipe - local de eleição para deputado federal",,"Profissão: Padre

Atuação política:
- Deputado Geral, 1885, SE;
- Deputado Geral, 1886-1889, SE, Dt. Posse: 03/05/1886;
- Deputado Federal (Constituinte), 1893, SE, Dt. Posse: 24/07/1893;
- Deputado Federal, 1894-1896, SE, Dt. Posse: 18/05/1894;
- Deputado Federal, 1897-1899, SE, Dt. Posse: 16/06/1897.",,,,BR-DFCD-1885-P1216,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Itabaianinha (SE)|Sergipe",,
pt_BR,Pessoa,"José Marinho",,,"José Bezerra Marinho Júnior",,"☆ 14-04-1949",,"Natal (RN) - local de nascimento.
Rio Grande do Norte - eleito Deputado Federal.",,"Profissão:

Atuação política:
 - Deputado Federal, 1988-1989, RN, PMDB. Dt. Posse: 06-10-1988.",,,,BR-DFCD-1987-P5272,,,,,"Registro criado em 02-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1508/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Natal (RN)|Rio Grande do Norte",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/9/3/493d11db1588798f04ba807b0de9d955492b38fbeb4c976f306d16c034edf25d/Jos___Marinho.jpg,493d11db1588798f04ba807b0de9d955492b38fbeb4c976f306d16c034edf25d
pt_BR,Pessoa,"Juarez Marques Batista",,,"Juarez Marques Batista",,"☆ 03-06-1936",,"Amambaí, MS - local de nascimento.
Mato Grosso do Sul - eleito Deputado Federal.",,"Profissões: Advogado, Pecuarista e Contador.

Atuação política:
 - Deputado Federal, 1988, MS, PSDB.",,,,BR-DFCD-1987-P5282,,,,,"Registro criado em 02-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1509/biografia","Criado por Marta Lira (Segap/Coarq).",,,,,http://arquivohistorico02.camara.leg.br/uploads/r/null/3/f/7/3f7c2c71d438bfc5e431505e4db14b3daff279f44087df34618636b77100a290/Juarez_Marques_Batista.jpg,3f7c2c71d438bfc5e431505e4db14b3daff279f44087df34618636b77100a290
pt_BR,Pessoa,"Júlio Pereira",,,"Julio Maria Pinto Pereira",,"☆ [?]",,"Amazonas - local de eleição para Deputado Federal.",,"Profissão:

Atuação política:
 - Deputado Federal, 03-01-31-01-1991, AM, PDT. Dt. Posse: 03-01-1991.",,,,BR-DFCD-1987-P5283,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139282/biografia","Registro criado por Marta Lira (Segap/Coarq).",,,,,,
pt_BR,Pessoa,"Lauro Maia",,,"Lauro Augusto do Prado Maia",,"☆ 26-05-1934 † 30-08-1991",,"Aracaju (SE) - local de nascimento.
Sergipe - local de eleição para Deputado Federal.",,"Profissão: Médico.

Atuação Política:
 - Deputado Federal, 13-01-1989-22-01-1990, SE, . Dt. Posse: 13-01-1989.",,,,BR-DFCD-1987-P5286,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1541/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Aracaju (SE)|Sergipe",,
pt_BR,Pessoa,"Leomar Quintanilha",,,"Leomar de Melo Quintanilha",,"☆ 23-10-1945",,"Goiânia (GO) - local de nascimento.
Tocantins - local de eleição para Deputado Federal.",,"Profissão: Bancário.

Atuação Política:
 - Deputado Federal, 1989-1991, TO, PDC. Dt. Posse: 03-01-1989; Deputado Federal, 1991-1995, TO, PDC. Dt. Posse: 01-02-1991; Deputado Federal, 2011-2015, TO, PMDB. Dt. Posse: 02-02-2013.",,,,BR-DFCD-1987-P5287,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/73716/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Goiânia (GO)|Tocantins",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/6/7/767f7aeb3820866bf14059a0fd36fa01ff309f21f39a4f35c8b42ab0ab320640/Leomar_Quintanilha.jpg,767f7aeb3820866bf14059a0fd36fa01ff309f21f39a4f35c8b42ab0ab320640
pt_BR,Pessoa,"Leonel Júlio",,,"Leonel Júlio",,"☆ 31-07-1935",,"Duartina (SP) - local de nascimento.
São Paulo - local de eleição para Deputado Federal.",,"Profissão: Empresário.

Atuação Política:
 - Deputado Federal, 03-01-1989-31-01-1991, SP, PTdoB. Dt. Posse: 03-01-1989.",,,,BR-DFCD-1987-P5288,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1523/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Duartina (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/b/3/0/b3043f1f831e9aca2a0df4b2c04697384bbc003b1c299c147c508ee896d29d55/Leonel_J__lio.jpg,b3043f1f831e9aca2a0df4b2c04697384bbc003b1c299c147c508ee896d29d55
pt_BR,Pessoa,"Leopoldo Souza",,,"Leopoldo de Araujo Souza Neto",,"☆ 03-02-1938",,"Estância (SE) - local de nascimento.
Sergipe - local de eleição para Deputado Federal.",,"Profissão: Tabelião.

Atuação Política:
 - Deputado Federal, 03-01-1989-31-01-1991, SE, PMDB.",,,,BR-DFCD-1987-P5289,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1513/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Estância (SE)|Sergipe",http://arquivohistorico02.camara.leg.br/uploads/r/null/c/2/3/c23efe42543f7e2e58de3dbbf492cb6ff5e0ad18b41700e04560b63b4a3a48b4/Leopoldo_Souza.jpg,c23efe42543f7e2e58de3dbbf492cb6ff5e0ad18b41700e04560b63b4a3a48b4
pt_BR,Pessoa,"Luiz Eduardo Greenhalgh",,,"Luiz Eduardo Rodrigues Greenhalgh",,"☆ 11-04-1948",,"São Paulo (SP) - local de nascimento.
São Paulo - local de eleição para Deputado Federal.",,"Profissão: Advogado.

Atuação Política:
- Deputado Federal, 1990-1991, SP, PT. Dt. Posse: 03-01-1990; Deputado Federal, 1997-1999, SP, PT. Dt. Posse: 02-01-1997; Deputado Federal, 2001-2003, SP, PT. Dt. Posse: 03-01-2001; Deputado Federal, 2003-2007, SP, PT. Dt. Posse: 01-02-2003.",,,,BR-DFCD-1987-P5297,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74137/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"São Paulo (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/5/d/f/5dfe4f42fd2683b8cbb1d581577d10f82605e442c65f6765d3636fdc8c14fbb3/Luiz_Eduardo_Greenhalgh.jpg,5dfe4f42fd2683b8cbb1d581577d10f82605e442c65f6765d3636fdc8c14fbb3
pt_BR,Pessoa,"Manoel Mota",,,"Manoel de Oliveira Mota",,"☆ 08-07-1950",,"Remanso (BA) - local de nascimento.
Goiás - local de eleição para Deputado Federal.",,"Profissão:

Atuação Política:
 - Deputado Federal, 1989, GO, . Dt. Posse: 30-06-1989.",,,,BR-DFCD-1987-P5308,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1542/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Remanso (BA)|Goiás",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/5/c/75c4a1a117951f89b2d776c913761822343403a31a98588ef256b2033b61b5a9/Manoel_Mota.jpg,75c4a1a117951f89b2d776c913761822343403a31a98588ef256b2033b61b5a9
pt_BR,Pessoa,"Manuel Domingos",,,"Manuel Domingos Neto",,"☆ 05-12-1949",,"Fortaleza (CE) - local de nascimento.
Piauí - local de eleição para Deputado Federal.",,"Profissões: Professor e Pesquisador

Atuação Política:
Deputado Federal, 1989-1991, PI, PCdoB. Dt. Posse: 05-01-1989.",,,,BR-DFCD-1987-P5309,,,,,"Registro criado em 21-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1532/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Fortaleza (CE)|Piauí",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/1/3/213884ebf4a5949d9ebd28312a39bb0fd0095eeec67466a8c3503d5814f4879c/Manuel_Domingos.jpg,213884ebf4a5949d9ebd28312a39bb0fd0095eeec67466a8c3503d5814f4879c
pt_BR,Pessoa,"Marco Antonio Campanella",,,"Marco Antonio Tofetti Campanella",,"☆ 09-04-1957",,"Batatais (SP) - local de nascimento.
Distrito Federal - local de eleição para Deputado Federal.",,"Profissão: Jornalista.

Atuação política:
 - Deputado Federal, 21-12-1990-31-01-1991, DF, . Dt. Posse: 21-12-1990.",,,,BR-DFCD-1987-P5312,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139296/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Distrito Federal (Brasil)|Batatais (SP)",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/e/0/2e01445d86b24ee7d482566e11503bdcc76a428daf1ce55caa343feec1d717ad/Marco_Antonio_Campanella.jpg,2e01445d86b24ee7d482566e11503bdcc76a428daf1ce55caa343feec1d717ad
pt_BR,Pessoa,"Marcos Formiga",,,"Marcos César Formiga Ramos",,"☆ 17-08-1941 † 26-01-2020",,"Souza (PB) - local de nascimento.
Rio Grande do Norte - local de eleição para Deputado Federal.",,"Profissões: Economista, Professor Universitário e Consultor Econômico.

Atuação política:
 - Deputado Federal, 1988-1991, RN, PL. Dt. Posse: 24-11-1988; Deputado Federal, 1994-1995, RN, PSDB. Dt. Posse: 09-03-1994.",,,,BR-DFCD-1987-P5313,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/67144/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Souza (PB)|Rio Grande do Norte",http://arquivohistorico02.camara.leg.br/uploads/r/null/3/0/c/30c7fcd896fc915845c27977debb2c78c8d883813ef9be5189e481dfe4cb6bd3/Marcos_Formiga.jpg,30c7fcd896fc915845c27977debb2c78c8d883813ef9be5189e481dfe4cb6bd3
pt_BR,Pessoa,"Mário Martins",,,"Mário Martins",,"☆ 03-04-1934",,"Belém (PA) - local de nascimento.
Pará - local de eleição para Deputado Federal.",,"Profissão: Empresário.

Atuação política:
 - Deputado Federal, 1988-1990, PA, PMDB. Dt. Posse: 12-10-1988;
 - Deputado Federal, 1991-1995, PA, PMDB. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1996-1999, PA, PMDB. Dt. Posse: 25-04-1996.",,,,BR-DFCD-1987-P5317,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74114/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Belém (PA)|Pará",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/5/1/75185ee2dd0fe0ebf937d2256c8e0cd557483bf88664d91f4e80d9ad94ed21d6/M__rio_Martins.jpg,75185ee2dd0fe0ebf937d2256c8e0cd557483bf88664d91f4e80d9ad94ed21d6
pt_BR,Pessoa,"Moisés Avelino",,,"Moisés Nogueira Avelino",,"☆ 20-05-1940",,"Santa Filomena (PI) - local de nascimento.
Tocantins - local de eleição para Deputado Federal.",,"Profissões: Agropecuarista e Médico.

Atuação política:
 - Deputado Federal, 1989-1991, TO, PMDB. Dt. Posse: 03-01-1989;
 - Deputado Federal, 2007-2011, TO, PMDB. Dt. Posse: 01-02-2007.",,,,BR-DFCD-1987-P5335,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139311/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Santa Filomena (PI)|Tocantins",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/b/6/db6c45aeccb3319d220840fb552dbf6da32ad74b65e0af44e04bac25333f9059/Moises_Avelino.jpg,db6c45aeccb3319d220840fb552dbf6da32ad74b65e0af44e04bac25333f9059
pt_BR,Pessoa,"Moisés Bennesby",,,"Moisés Bennesby",,"☆ 07-01-1935",,"Manaus (AM) - local de nascimento.
Roraima - local de eleição para Deputado Federal.",,"Profissão: Empresário.

Atuação política:
 - Deputado Federal, 1988-1989, RO, PMDB. Dt. Posse: 06-10-1988;
 - Deputado Federal, 1996-1999, RO, PL. Dt. Posse: 13-12-1996.",,,,BR-DFCD-1987-P5336,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74129/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Manaus (AM)|Roraima",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/2/f/22f3b42eacc8effe3aafd10dd80370bbdbed97496a743456ca4b29652d6a5ef2/Mois__s_Bennesby.jpg,22f3b42eacc8effe3aafd10dd80370bbdbed97496a743456ca4b29652d6a5ef2
pt_BR,Pessoa,"Murilo Leite",,,"Arnaldo Murilo Nogueira Leite",,"☆ 03-12-1944",,"Aracaju (SE) - local de nascimento.
Bahia - local de eleição para Deputado Federal.",,"Profissão:

Atuação política:
 - Deputado Federal, 30-06-1989-02-07-1989, BA, Dt. Posse: 30-06-1989.",,,,BR-DFCD-1987-P5337,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139314/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Aracaju (SE)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/5/2/e/52eaecdaae912ba0e27cc459429ec804bdc720f569f626db973c9cdbe4a8f0d6/Murilo_Leite.jpg,52eaecdaae912ba0e27cc459429ec804bdc720f569f626db973c9cdbe4a8f0d6
pt_BR,Pessoa,"Nan Souza",,,"Eleotério Nan Souza",,"☆ 31-12-1945",,"São Vicente Ferrer (MA) - local de nascimento.
Maranhão - local de eleição para Deputado Federal.",,"Profissões: Economista e Fiscal de Tributos.

Atuação política:
 - Deputado Federal, 1990, MA, PFL. Dt. Posse: 07-06-1990;
 - Deputado Federal (Congresso Revisor), 1991-1995, MA, PP. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1999, MA, PP. Dt. Posse: 23-02-1995.",,,,BR-DFCD-1987-P5340,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74013/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"São Vicente Ferrer (MA)|Maranhão",http://arquivohistorico02.camara.leg.br/uploads/r/null/9/c/4/9c4f28f75830199879b4b90ab68e4ffa895572321d331aa65557dc03c02909c0/Nan_Souza.jpg,9c4f28f75830199879b4b90ab68e4ffa895572321d331aa65557dc03c02909c0
pt_BR,Pessoa,"Oswaldo Trigueiro",,,"Oswaldo Trigueiro do Valle",,"☆ 10-10-1935",,"Cruz do Espírito Santo (PB) - local de nascimento.
Paraíba - local de eleição para Deputado Federal.",,"Profissões: Advogado e Professor Universitário.

Atuação política:
 - Deputado Federal, 1988-1989, PB, PDS. Dt. Posse: 17-10-1988.",,,,BR-DFCD-1987-P5361,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1510/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Cruz do Espírito Santo (PB)|Paraíba",http://arquivohistorico02.camara.leg.br/uploads/r/null/9/d/1/9d121d17d226e9b84b48521f66fae2a19cbcf60eaadad2163d795b7a6ab041eb/Oswaldo_Trigueiro.jpg,9d121d17d226e9b84b48521f66fae2a19cbcf60eaadad2163d795b7a6ab041eb
pt_BR,Pessoa,"Paulo Menicucci",,,"Paulo Roberto Menicucci",,"☆ 24-12-1944",,"Lavras (MG) - local de nascimento.
Minas Gerais - local de eleição para Deputado Federal.",,"Profissão:

Atuação política:
 - Deputado Federal, 1989-1991, MG, PMDB. Dt. Posse: 03-01-1989.",,,,BR-DFCD-1987-P5367,,,,,"Registro criado em 30-12-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1515/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Lavras (MG)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/5/4/f54f1b440e0c8eb902ef7528c8dbaf92f3a7560866c6d53c19f42987d48f9fab/Paulo_Menicucci.jpg,f54f1b440e0c8eb902ef7528c8dbaf92f3a7560866c6d53c19f42987d48f9fab
